District,Date,temp,humid,wind
Adilabad,2019-03-29,39.25217391304348,46.77826086956522,11.05909090909091
Adilabad,2019-03-30,39.76086956521739,43.35217391304348,9.990909090909092
Adilabad,2019-03-31,40.94782608695652,48.321739130434786,10.14090909090909
Adilabad,2019-04-01,41.75217391304348,37.530434782608694,13.877272727272727
Adilabad,2019-04-02,41.06521739130435,40.417391304347824,14.036363636363637
Adilabad,2019-04-03,40.391304347826086,48.78695652173913,12.186363636363637
Adilabad,2019-04-04,39.90869565217391,58.178260869565214,12.19090909090909
Adilabad,2019-04-05,39.391304347826086,52.82608695652174,16.772727272727273
Adilabad,2019-04-06,39.52608695652174,40.426086956521736,14.22272727272727
Adilabad,2019-04-07,40.339130434782604,56.86521739130435,14.572727272727274
Adilabad,2019-04-08,40.5304347826087,47.5304347826087,15.336363636363636
Adilabad,2019-04-09,40.97391304347826,52.26521739130435,13.513636363636364
Adilabad,2019-04-10,41.31739130434782,55.38260869565217,12.727272727272727
Adilabad,2019-04-11,41.64782608695652,55.18695652173913,12.563636363636363
Adilabad,2019-04-12,42.29565217391304,47.52608695652174,13.695454545454545
Adilabad,2019-04-13,40.93913043478261,47.97391304347826,16.463636363636365
Adilabad,2019-04-14,41.53913043478261,43.60434782608696,12.368181818181817
Adilabad,2019-04-15,42.12173913043478,39.99130434782609,12.804545454545456
Adilabad,2019-04-16,40.88260869565217,72.41304347826087,15.977272727272727
Adilabad,2019-04-17,38.79565217391304,70.1,10.259090909090908
Adilabad,2019-04-18,37.47391304347826,53.45652173913044,8.463636363636363
Adilabad,2019-04-19,38.582608695652176,56.95652173913044,10.0
Adilabad,2019-04-20,39.86086956521739,59.45652173913044,10.981818181818182
Adilabad,2019-04-21,39.426086956521736,58.7695652173913,14.468181818181819
Adilabad,2019-04-22,39.50869565217391,58.891304347826086,9.786363636363635
Adilabad,2019-04-23,37.83478260869565,58.53478260869565,19.727272727272727
Adilabad,2019-04-24,40.5,51.76521739130435,8.836363636363636
Adilabad,2019-04-25,41.61739130434783,40.608695652173914,11.968181818181819
Adilabad,2019-04-26,42.78260869565217,39.547826086956526,10.636363636363637
Adilabad,2019-04-27,43.63478260869565,37.20434782608695,12.140909090909092
Adilabad,2019-04-28,43.53478260869565,39.9,11.122727272727273
Adilabad,2019-04-29,43.37826086956522,42.34782608695652,13.336363636363638
Adilabad,2019-04-30,42.9695652173913,42.8304347826087,10.072727272727272
Adilabad,2019-05-01,43.32608695652174,40.19130434782608,5.59
Adilabad,2019-05-02,42.36086956521739,33.404347826086955,9.31
Adilabad,2019-05-03,42.4695652173913,30.756521739130434,12.854545454545455
Adilabad,2019-05-04,40.46086956521739,28.143478260869564,15.122727272727275
Adilabad,2019-05-05,41.2304347826087,29.191304347826087,14.55
Adilabad,2019-05-06,40.7304347826087,28.186956521739127,12.586363636363636
Adilabad,2019-05-07,41.55652173913043,24.178260869565218,13.52727272727273
Adilabad,2019-05-08,42.87391304347826,24.047826086956523,14.213636363636363
Adilabad,2019-05-09,42.452173913043474,26.682608695652174,10.22
Adilabad,2019-05-10,41.92173913043479,29.782608695652176,10.93
Adilabad,2019-05-11,41.94782608695652,31.969565217391303,10.075
Adilabad,2019-05-12,41.44347826086956,44.9,7.355555555555556
Adilabad,2019-05-13,42.27391304347826,34.74782608695652,10.527272727272727
Adilabad,2019-05-14,41.756521739130434,40.07826086956521,13.595454545454546
Adilabad,2019-05-15,41.75217391304348,39.660869565217396,12.104545454545455
Adilabad,2019-05-16,42.79565217391304,42.17826086956522,12.063157894736843
Adilabad,2019-05-17,42.46086956521739,34.517391304347825,8.3125
Adilabad,2019-05-18,42.48695652173913,31.64782608695652,8.96875
Adilabad,2019-05-19,41.97826086956522,27.752173913043475,8.04375
Adilabad,2019-05-20,42.426086956521736,30.752173913043475,7.78125
Adilabad,2019-05-21,43.547826086956526,37.608695652173914,9.561904761904762
Adilabad,2019-05-22,44.01304347826087,45.38695652173914,18.814285714285717
Adilabad,2019-05-23,44.0,43.00869565217391,12.952380952380953
Adilabad,2019-05-24,43.84347826086957,50.9,15.966666666666667
Adilabad,2019-05-25,43.71304347826087,39.12608695652174,14.347619047619048
Adilabad,2019-05-26,43.45652173913044,35.095652173913045,18.83809523809524
Adilabad,2019-05-27,44.38260869565217,30.37391304347826,10.913636363636364
Adilabad,2019-05-28,44.52173913043478,39.30869565217392,14.852380952380951
Adilabad,2019-05-29,44.58695652173913,36.63913043478261,15.757142857142856
Adilabad,2019-05-30,44.92173913043479,51.10434782608696,20.014285714285716
Adilabad,2019-05-31,42.221739130434784,55.60434782608696,14.552380952380954
Adilabad,2019-06-01,43.388888888888886,58.71111111111111,13.28235294117647
Adilabad,2019-06-02,38.849999999999994,62.87222222222223,14.076470588235296
Adilabad,2019-06-03,43.233333333333334,46.47222222222222,15.43529411764706
Adilabad,2019-06-04,43.650000000000006,66.27222222222223,24.99411764705882
Adilabad,2019-06-05,41.8,59.89444444444444,13.13846153846154
Adilabad,2019-06-06,43.599999999999994,48.46666666666667,11.146153846153847
Adilabad,2019-06-07,44.599999999999994,56.099999999999994,9.626666666666667
Adilabad,2019-06-08,43.15555555555555,79.5,9.338888888888889
Adilabad,2019-06-09,39.105555555555554,66.20555555555556,8.413333333333334
Adilabad,2019-06-10,42.06111111111111,56.21111111111111,10.711764705882352
Adilabad,2019-06-11,43.21666666666667,62.050000000000004,10.352941176470589
Adilabad,2019-06-12,41.73888888888889,53.43333333333333,11.647058823529411
Adilabad,2019-06-13,41.00555555555556,57.11666666666666,18.322222222222223
Adilabad,2019-06-14,39.650000000000006,62.016666666666666,12.870588235294118
Adilabad,2019-06-15,39.888888888888886,55.19444444444444,10.976470588235294
Adilabad,2019-06-16,40.49444444444444,55.83888888888889,12.335294117647058
Adilabad,2019-06-17,39.73888888888889,78.92222222222222,13.676470588235293
Adilabad,2019-06-18,39.07222222222222,66.28333333333333,10.976470588235294
Adilabad,2019-06-19,39.077777777777776,54.44444444444444,14.105555555555556
Adilabad,2019-06-20,39.81666666666667,65.43333333333334,12.429411764705883
Adilabad,2019-06-21,38.22777777777778,89.25,13.13529411764706
Adilabad,2019-06-22,37.355555555555554,88.63333333333334,9.86470588235294
Adilabad,2019-06-23,35.82222222222222,95.17777777777778,9.529411764705882
Adilabad,2019-06-24,35.06666666666667,96.73333333333333,7.105882352941176
Adilabad,2019-06-25,35.361111111111114,92.61666666666666,5.529411764705882
Adilabad,2019-06-26,37.08888888888889,84.09444444444445,8.455555555555556
Adilabad,2019-06-27,38.01111111111111,85.5611111111111,11.16470588235294
Adilabad,2019-06-28,37.33888888888889,85.42222222222222,12.077777777777778
Adilabad,2019-06-29,34.43333333333333,97.08333333333333,13.161111111111111
Adilabad,2019-06-30,32.93333333333333,97.3388888888889,11.077777777777778
Adilabad,2019-07-01,28.77777777777778,96.19999999999999,8.4
Adilabad,2019-07-02,29.61111111111111,94.41111111111111,6.488235294117647
Adilabad,2019-07-03,31.36111111111111,97.20555555555556,11.45
Adilabad,2019-07-04,30.577777777777776,93.44999999999999,15.372222222222222
Adilabad,2019-07-05,33.49444444444444,91.28333333333333,10.847058823529412
Adilabad,2019-07-06,32.333333333333336,93.6888888888889,11.994117647058824
Adilabad,2019-07-07,31.950000000000003,91.99444444444445,12.335294117647058
Adilabad,2019-07-08,31.88888888888889,90.89444444444445,11.888235294117647
Adilabad,2019-07-09,32.544444444444444,96.9388888888889,10.24705882352941
Adilabad,2019-07-10,32.705555555555556,97.32222222222222,10.882352941176471
Adilabad,2019-07-11,34.983333333333334,96.06666666666666,11.227777777777778
Adilabad,2019-07-12,31.416666666666668,93.82222222222222,12.766666666666666
Adilabad,2019-07-13,33.93888888888889,90.47222222222223,9.183333333333334
Adilabad,2019-07-14,35.07222222222222,87.82222222222222,12.172222222222222
Adilabad,2019-07-15,35.69444444444444,90.52777777777777,9.958823529411763
Adilabad,2019-07-16,35.73888888888889,83.74444444444445,9.576470588235296
Adilabad,2019-07-17,36.21111111111111,79.80555555555556,8.711764705882352
Adilabad,2019-07-18,37.111111111111114,78.33333333333333,13.11111111111111
Adilabad,2019-07-19,37.47222222222222,86.9388888888889,14.722222222222221
Adilabad,2019-07-20,35.87222222222223,91.48333333333333,7.122222222222222
Adilabad,2019-07-21,33.13333333333333,98.4388888888889,8.433333333333334
Adilabad,2019-07-22,34.72222222222222,94.6888888888889,9.094444444444443
Adilabad,2019-07-23,35.02777777777778,91.45555555555556,7.466666666666667
Adilabad,2019-07-24,35.52222222222222,85.34444444444445,8.894444444444444
Adilabad,2019-07-25,35.72222222222222,82.29444444444444,9.994444444444445
Adilabad,2019-07-26,33.37222222222223,96.52222222222223,14.288888888888888
Adilabad,2019-07-27,26.583333333333332,96.69444444444444,14.594444444444443
Adilabad,2019-07-28,27.577777777777776,97.66666666666667,11.033333333333333
Adilabad,2019-07-29,27.450000000000003,98.31666666666666,10.77222222222222
Adilabad,2019-07-30,24.894444444444442,99.05555555555556,11.483333333333333
Adilabad,2019-07-31,24.644444444444446,98.44999999999999,12.149999999999999
Adilabad,2019-08-01,29.477777777777778,96.41666666666667,11.661111111111111
Adilabad,2019-08-02,27.444444444444443,98.02222222222223,11.988888888888889
Adilabad,2019-08-03,26.494444444444444,98.52777777777777,15.75
Adilabad,2019-08-04,25.316666666666666,99.17777777777778,13.805555555555555
Adilabad,2019-08-05,30.72222222222222,91.42777777777778,12.216666666666667
Adilabad,2019-08-06,30.67777777777778,95.75555555555555,13.244444444444445
Adilabad,2019-08-07,28.02777777777778,96.76666666666667,13.5
Adilabad,2019-08-08,26.927777777777777,98.26666666666667,13.68888888888889
Adilabad,2019-08-09,25.772222222222222,98.06111111111112,17.1
Adilabad,2019-08-10,30.166666666666668,95.87777777777778,12.777777777777779
Adilabad,2019-08-11,32.62222222222223,94.52222222222223,9.633333333333333
Adilabad,2019-08-12,32.97222222222222,94.9,9.555555555555555
Adilabad,2019-08-13,31.233333333333334,96.37222222222222,11.244444444444445
Adilabad,2019-08-14,28.016666666666666,98.76111111111112,8.033333333333333
Adilabad,2019-08-15,30.42777777777778,98.72777777777777,9.011111111111111
Adilabad,2019-08-16,32.5,96.36666666666666,9.31111111111111
Adilabad,2019-08-17,33.01111111111111,96.48888888888888,6.633333333333334
Adilabad,2019-08-18,33.00555555555556,96.83888888888889,6.488888888888889
Adilabad,2019-08-19,31.466666666666665,96.1888888888889,8.31111111111111
Adilabad,2019-08-20,32.56111111111111,92.73333333333333,9.105555555555556
Adilabad,2019-08-21,31.694444444444443,94.9388888888889,11.066666666666666
Adilabad,2019-08-22,30.633333333333333,94.69999999999999,8.972222222222221
Adilabad,2019-08-23,30.67777777777778,97.87777777777778,9.577777777777778
Adilabad,2019-08-24,27.644444444444446,95.60555555555555,10.177777777777779
Adilabad,2019-08-25,30.96111111111111,93.91111111111111,8.083333333333334
Adilabad,2019-08-26,28.233333333333334,95.81666666666666,8.122222222222222
Adilabad,2019-08-27,29.42777777777778,96.33888888888889,7.922222222222222
Adilabad,2019-08-28,30.716666666666665,98.36666666666666,7.199999999999999
Adilabad,2019-08-29,33.02222222222222,96.71111111111111,7.4944444444444445
Adilabad,2019-08-30,33.19444444444444,94.16666666666667,7.088888888888889
Adilabad,2019-08-31,33.16111111111111,97.00555555555555,8.377777777777778
Adilabad,2019-09-01,31.583333333333332,96.43333333333334,8.316666666666666
Adilabad,2019-09-02,30.811111111111114,94.60555555555555,9.127777777777778
Adilabad,2019-09-03,27.76111111111111,96.80555555555556,7.422222222222222
Adilabad,2019-09-04,28.483333333333334,98.53888888888889,8.261111111111111
Adilabad,2019-09-05,26.77777777777778,98.67777777777778,7.394444444444444
Adilabad,2019-09-06,31.43333333333333,95.9,8.738888888888889
Adilabad,2019-09-07,27.51111111111111,97.14444444444445,10.272222222222222
Adilabad,2019-09-08,29.13888888888889,94.33888888888889,9.56111111111111
Adilabad,2019-09-09,29.88888888888889,97.97777777777777,10.477777777777778
Adilabad,2019-09-11,31.686111111111114,94.23611111111111,10.233333333333334
Adilabad,2019-09-12,30.68333333333333,98.44999999999999,11.11111111111111
Adilabad,2019-09-13,26.005555555555556,97.99444444444445,9.7
Adilabad,2019-09-14,31.08611111111111,97.6888888888889,10.122222222222222
Adilabad,2019-09-15,30.366666666666667,98.61388888888888,7.400000000000001
Adilabad,2019-09-16,31.188888888888886,98.45555555555556,7.199999999999999
Adilabad,2019-09-17,30.98611111111111,97.85555555555555,8.894444444444444
Adilabad,2019-09-18,31.383333333333333,99.25,9.899999999999999
Adilabad,2019-09-19,30.07222222222222,99.18333333333334,4.594444444444445
Adilabad,2019-09-20,30.26666666666667,99.05555555555556,6.166666666666667
Adilabad,2019-09-21,33.388888888888886,98.87222222222222,7.172222222222222
Adilabad,2019-09-22,32.63333333333333,99.15,6.738888888888889
Adilabad,2019-09-23,33.36666666666667,99.18333333333334,5.666666666666667
Adilabad,2019-09-24,33.638888888888886,98.35,7.6000000000000005
Adilabad,2019-09-25,30.761111111111113,99.06111111111112,4.905555555555555
Adilabad,2019-09-26,30.724999999999998,98.8138888888889,8.994444444444445
Adilabad,2019-09-27,30.69722222222222,97.32499999999999,10.56111111111111
Adilabad,2019-09-28,31.019444444444446,97.59722222222223,9.194444444444445
Adilabad,2019-09-29,32.11944444444444,96.55833333333334,7.283333333333333
Adilabad,2019-09-30,33.69722222222222,96.03888888888889,9.755555555555555
Adilabad,2019-10-01,32.608333333333334,97.31666666666666,9.838888888888889
Adilabad,2019-10-02,33.43888888888889,98.36111111111111,8.81111111111111
Adilabad,2019-10-03,32.416666666666664,98.45555555555556,7.922222222222222
Adilabad,2019-10-04,32.84444444444445,98.11111111111111,6.738888888888889
Adilabad,2019-10-05,32.44444444444444,98.48333333333333,6.288888888888889
Adilabad,2019-10-06,32.62777777777777,98.41111111111111,5.216666666666667
Adilabad,2019-10-07,33.53333333333333,96.96666666666667,5.377777777777777
Adilabad,2019-10-08,32.2,96.8111111111111,6.838888888888889
Adilabad,2019-10-09,32.138888888888886,98.52222222222223,6.855555555555556
Adilabad,2019-10-10,32.2,98.58333333333333,5.933333333333334
Adilabad,2019-10-11,32.51111111111111,97.27777777777777,6.205555555555556
Adilabad,2019-10-12,31.42777777777778,97.84444444444445,6.605555555555556
Adilabad,2019-10-13,31.944444444444443,98.77777777777777,5.116666666666666
Adilabad,2019-10-14,32.355555555555554,97.98888888888888,5.949999999999999
Adilabad,2019-10-15,32.93888888888889,96.09444444444445,5.661111111111111
Adilabad,2019-10-16,32.611111111111114,95.94444444444444,7.666666666666667
Adilabad,2019-10-17,32.31111111111111,94.43333333333334,8.61111111111111
Adilabad,2019-10-18,31.922222222222224,98.44444444444444,9.45
Adilabad,2019-10-19,29.305555555555557,98.69444444444444,7.288888888888888
Adilabad,2019-10-20,29.583333333333332,98.41111111111111,8.116666666666667
Adilabad,2019-10-21,29.744444444444444,98.99444444444445,9.866666666666667
Adilabad,2019-10-22,28.155555555555555,99.19444444444444,4.283333333333333
Adilabad,2019-10-23,31.45555555555556,98.89444444444445,4.633333333333334
Adilabad,2019-10-24,30.53888888888889,97.92777777777778,5.927777777777778
Adilabad,2019-10-25,29.283333333333335,98.87222222222222,5.694444444444445
Adilabad,2019-10-26,27.700000000000003,98.82222222222222,5.427777777777778
Adilabad,2019-10-27,31.333333333333332,98.9,9.027777777777779
Adilabad,2019-10-28,31.533333333333335,98.71666666666667,6.422222222222222
Adilabad,2019-10-29,31.58888888888889,98.33333333333333,6.416666666666667
Adilabad,2019-10-30,32.00555555555556,98.89444444444445,8.905555555555557
Adilabad,2019-10-31,31.444444444444443,98.07777777777778,6.533333333333333
Adilabad,2019-11-01,30.283333333333335,98.61111111111111,5.327777777777778
Adilabad,2019-11-02,31.466666666666665,98.15,6.655555555555555
Adilabad,2019-11-03,30.883333333333333,98.6888888888889,6.427777777777778
Adilabad,2019-11-04,32.58888888888889,98.43333333333334,5.261111111111111
Adilabad,2019-11-05,32.672222222222224,98.1888888888889,4.261111111111111
Adilabad,2019-11-06,32.66111111111111,98.47222222222223,4.805555555555555
Adilabad,2019-11-07,32.99444444444444,98.05000000000001,3.488888888888889
Adilabad,2019-11-08,32.78888888888889,96.88888888888889,5.783333333333333
Adilabad,2019-11-09,32.233333333333334,97.84444444444445,5.055555555555555
Adilabad,2019-11-10,30.95555555555556,95.25555555555555,6.161111111111111
Adilabad,2019-11-11,31.366666666666667,95.64444444444445,4.894444444444444
Adilabad,2019-11-12,31.450000000000003,96.75,6.477777777777778
Adilabad,2019-11-13,31.172222222222224,95.48333333333333,6.338888888888889
Adilabad,2019-11-14,29.772222222222222,92.82777777777778,7.883333333333334
Adilabad,2019-11-15,30.255555555555556,95.21666666666667,5.711111111111111
Adilabad,2019-11-16,30.627777777777776,95.32222222222222,5.838888888888889
Adilabad,2019-11-17,31.38888888888889,93.97222222222223,4.666666666666667
Adilabad,2019-11-18,30.605555555555554,94.47777777777777,6.888888888888889
Adilabad,2019-11-19,30.32222222222222,92.98333333333333,8.277777777777779
Adilabad,2019-11-20,31.238888888888887,95.41666666666667,4.294444444444444
Adilabad,2019-11-21,30.78888888888889,96.42222222222222,5.955555555555556
Adilabad,2019-11-22,31.005555555555556,95.71111111111111,5.5055555555555555
Adilabad,2019-11-23,30.855555555555554,95.79444444444444,4.783333333333333
Adilabad,2019-11-24,30.04444444444444,96.14444444444445,6.416666666666667
Adilabad,2019-11-25,30.58888888888889,96.11666666666666,5.105555555555556
Adilabad,2019-11-26,30.90555555555555,97.16111111111111,7.3999999999999995
Adilabad,2019-11-27,30.67777777777778,97.89444444444445,6.583333333333333
Adilabad,2019-11-28,30.299999999999997,96.26111111111112,5.788888888888889
Adilabad,2019-11-29,30.522222222222222,96.52777777777777,3.75
Adilabad,2019-11-30,31.244444444444444,97.31666666666666,6.183333333333334
Adilabad,2019-12-01,30.25,96.61666666666666,5.661111111111111
Adilabad,2019-12-02,30.32222222222222,94.99444444444445,5.111111111111111
Adilabad,2019-12-03,31.07222222222222,98.20555555555556,5.449999999999999
Adilabad,2019-12-04,30.297222222222224,97.53055555555555,6.077777777777778
Adilabad,2019-12-05,29.627777777777776,93.63611111111112,7.055555555555555
Adilabad,2019-12-06,29.127777777777776,94.35,5.800000000000001
Adilabad,2019-12-07,28.752777777777776,95.50833333333334,4.916666666666667
Adilabad,2019-12-08,28.40277777777778,95.0638888888889,4.766666666666667
Adilabad,2019-12-09,28.988888888888887,95.97222222222223,3.4222222222222225
Adilabad,2019-12-10,29.622222222222224,97.35833333333333,4.216666666666667
Adilabad,2019-12-11,29.613888888888887,96.25555555555556,4.733333333333333
Adilabad,2019-12-12,30.283333333333335,94.58888888888889,4.5
Adilabad,2019-12-13,29.75,89.97222222222223,7.466666666666667
Adilabad,2019-12-14,30.497222222222224,88.90833333333333,8.366666666666667
Adilabad,2019-12-15,30.480555555555554,96.95277777777778,6.077777777777778
Adilabad,2019-12-16,31.0,96.45277777777778,7.172222222222222
Adilabad,2019-12-17,28.433333333333334,96.73333333333333,4.888888888888889
Adilabad,2019-12-18,28.202777777777776,97.86388888888888,3.788888888888889
Adilabad,2019-12-19,29.28055555555555,97.22222222222223,3.605555555555556
Adilabad,2019-12-20,29.549999999999997,96.56944444444444,4.294444444444444
Adilabad,2019-12-21,29.974999999999998,96.03611111111111,4.033333333333333
Adilabad,2019-12-22,29.852777777777778,94.00555555555555,5.038888888888889
Adilabad,2019-12-23,29.369444444444444,94.21388888888889,5.638888888888889
Adilabad,2019-12-24,27.916666666666668,97.16666666666667,5.111111111111111
Adilabad,2019-12-25,28.733333333333334,93.68055555555556,6.111111111111111
Adilabad,2019-12-26,29.133333333333333,92.85555555555555,5.538888888888889
Adilabad,2019-12-27,24.241666666666667,97.98611111111111,5.516666666666667
Adilabad,2019-12-28,24.525,82.36666666666666,7.833333333333333
Adilabad,2019-12-29,24.975,79.44444444444444,6.233333333333333
Adilabad,2019-12-30,25.73888888888889,78.69444444444444,5.788888888888889
Adilabad,2019-12-31,26.094444444444445,84.55833333333334,5.361111111111111
Adilabad,2020-01-01,25.805555555555557,95.61666666666666,0.0
Adilabad,2020-01-02,27.450000000000003,97.0888888888889,0.0
Adilabad,2020-01-03,24.916666666666668,98.81111111111112,0.0
Adilabad,2020-01-04,21.227777777777778,99.19444444444444,0.0
Adilabad,2020-01-05,24.6,98.97222222222223,0.0
Adilabad,2020-01-06,25.37222222222222,93.21111111111111,0.0
Adilabad,2020-01-07,28.016666666666666,93.12222222222222,0.0
Adilabad,2020-01-08,28.79444444444444,96.18333333333334,0.0
Adilabad,2020-01-09,29.40555555555555,97.27777777777777,0.0
Adilabad,2020-01-10,23.9,96.03333333333333,0.0
Adilabad,2020-01-11,24.755555555555553,91.87222222222222,0.0
Adilabad,2020-01-12,26.35,92.35555555555555,0.0
Adilabad,2020-01-13,27.26111111111111,90.18333333333334,0.0
Adilabad,2020-01-14,29.883333333333333,88.35555555555555,0.0
Adilabad,2020-01-15,30.83888888888889,95.45555555555556,0.0
Adilabad,2020-01-16,30.077777777777776,94.73333333333333,0.0
Adilabad,2020-01-17,29.099999999999998,89.55555555555556,0.0
Adilabad,2020-01-18,28.483333333333334,94.67222222222222,0.0
Adilabad,2020-01-19,29.46111111111111,96.8111111111111,0.0
Adilabad,2020-01-20,29.966666666666665,95.42222222222222,0.0
Adilabad,2020-01-21,27.16111111111111,96.48888888888888,0.0
